"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0AD30","2020-03-14 00:00:00","20.000","336.000","2.000","17.300","0.910","1014.300","","37.500","-99.000","-99.000","-99.000","21.300","","17.300",""
"C0D430","2020-03-14 00:00:00","87.000","0.000","0.000","17.800","0.980","1006.800","","5.000","-99.000","-99.000","-99.000","24.600","","17.800",""
"C0X210","2020-03-14 00:00:00","38.000","349.000","1.500","21.700","0.980","1009.600","","0.000","-99.000","-99.000","-99.000","28.600","","19.500",""
"C0R680","2020-03-14 00:00:00","13.000","322.000","1.400","22.100","0.950","1014.600","","0.000","-99.000","-99.000","-99.000","29.900","","22.000",""
"C0AH10","2020-03-14 00:00:00","30.000","102.000","1.800","18.000","1.000","1014.900","","72.500","-99.000","-99.000","-99.000","21.500","","18.000",""
"C0E880","2020-03-14 00:00:00","507.000","60.000","4.500","17.000","0.990","958.900","","1.500","-99.000","-99.000","-99.000","25.900","","17.000",""
"C0O960","2020-03-14 00:00:00","112.000","331.000","1.100","21.600","0.920","1001.700","","0.000","-99.000","-99.000","-99.000","29.100","","19.300",""
"C0H950","2020-03-14 00:00:00","192.000","316.000","0.500","20.700","0.990","993.200","","0.500","-99.000","-99.000","-99.000","29.200","","17.900",""
"C0SA60","2020-03-14 00:00:00","6.000","350.000","0.700","22.600","0.910","1014.600","","0.000","-99.000","-99.000","-99.000","28.800","","19.700",""
"C0A540","2020-03-14 00:00:00","401.000","342.000","0.900","15.500","0.990","971.300","","13.000","-99.000","-99.000","-99.000","20.500","","15.500",""
"C0C690","2020-03-14 00:00:00","242.000","43.000","5.200","15.000","0.880","990.300","","55.000","-99.000","-99.000","-99.000","19.800","","15.000",""
"C0V370","2020-03-14 00:00:00","74.000","268.000","0.400","21.900","0.990","1007.500","","0.000","-99.000","-99.000","-99.000","30.500","","19.200",""
"C0I110","2020-03-14 00:00:00","161.000","332.000","2.400","21.900","0.890","997.600","","0.000","-99.000","-99.000","-99.000","29.400","","19.500",""
"C0M750","2020-03-14 00:00:00","10.000","24.000","4.100","21.700","0.910","1014.000","","0.000","-99.000","-99.000","-99.000","26.000","","19.400",""
"C0R340","2020-03-14 00:00:00","230.000","0.000","0.000","20.500","0.990","989.300","","0.000","-99.000","-99.000","-99.000","28.500","","20.500",""
"C0U970","2020-03-14 00:00:00","7.000","41.000","4.100","19.300","0.810","1018.200","","2.500","-99.000","-99.000","-99.000","25.500","","18.700",""
"C0X300","2020-03-14 00:00:00","70.000","0.000","0.000","21.200","0.950","1007.300","","1.000","-99.000","-99.000","-99.000","29.000","","18.800",""
"C0R480","2020-03-14 00:00:00","57.000","330.000","0.700","23.700","0.880","1007.700","","0.000","-99.000","-99.000","-99.000","31.000","","22.200",""
"C0A9E0","2020-03-14 00:00:00","26.000","274.000","1.500","17.200","0.950","1016.400","","41.500","-99.000","-99.000","-99.000","20.900","","17.200",""
"C0K520","2020-03-14 00:00:00","10.000","9.000","1.900","21.100","0.910","1013.800","","1.000","-99.000","-99.000","-99.000","26.700","","19.000",""
"C0Z200","2020-03-14 00:00:00","153.000","80.000","1.500","20.200","0.990","999.900","","2.500","-99.000","-99.000","-99.000","24.100","","16.900",""
"C0V740","2020-03-14 00:00:00","60.000","320.000","1.400","22.700","0.980","1009.100","","0.000","-99.000","-99.000","-99.000","30.400","","21.100",""
"C0G860","2020-03-14 00:00:00","45.000","337.000","1.800","21.700","0.950","1009.700","","0.000","-99.000","-99.000","-99.000","28.400","","19.600",""
"C0F0A0","2020-03-14 00:00:00","3587.000","190.000","1.700","3.500","1.000","663.700","","4.500","11.200","198.000","","3.500","","1.000",""
"C0Z250","2020-03-14 00:00:00","1124.000","0.000","0.000","16.300","0.990","892.400","","4.000","-99.000","-99.000","-99.000","20.300","","14.700",""
"C0K440","2020-03-14 00:00:00","35.000","342.000","3.900","20.800","0.990","1011.900","","0.000","-99.000","-99.000","-99.000","26.900","","18.500",""
"C0T900","2020-03-14 00:00:00","160.000","152.000","0.700","19.600","0.920","996.800","","1.500","-99.000","-99.000","-99.000","25.300","","17.500",""
"C0F9V0","2020-03-14 00:00:00","525.000","358.000","1.700","18.700","1.000","957.000","","0.000","-99.000","-99.000","-99.000","27.300","","18.700",""
"C0UA20","2020-03-14 00:00:00","2619.000","204.000","3.700","8.100","1.000","-99.000","","1.500","-99.000","-99.000","-99.000","12.200","","6.400",""
"C0AC70","2020-03-14 00:00:00","71.000","72.000","0.500","17.500","0.970","1010.500","","63.500","-99.000","-99.000","-99.000","21.500","","17.500",""
"CM0100","2020-03-14 00:00:00","25.000","70.000","3.300","17.700","0.850","1015.400","","34.500","-99.000","-99.000","-99.000","22.300","","17.700",""
"C0X050","2020-03-14 00:00:00","25.000","341.000","2.000","22.000","0.980","1011.600","","0.000","-99.000","-99.000","-99.000","29.500","","19.300",""
"C0K580","2020-03-14 00:00:00","26.000","360.000","2.500","21.300","0.990","1014.100","","0.000","-99.000","-99.000","-99.000","27.900","","18.800",""
"C0G650","2020-03-14 00:00:00","34.000","356.000","1.000","21.900","0.970","1011.700","","0.000","-99.000","-99.000","-99.000","29.300","","19.800",""
"C0T9B0","2020-03-14 00:00:00","558.000","165.000","1.600","17.400","0.990","954.200","","12.500","-99.000","-99.000","-99.000","21.900","","17.400",""
"C0E850","2020-03-14 00:00:00","104.000","27.000","1.500","17.400","0.950","1005.300","","3.000","-99.000","-99.000","-99.000","23.900","","17.400",""
"C0S990","2020-03-14 00:00:00","409.000","39.000","1.000","20.400","0.990","970.400","","0.000","-99.000","-99.000","-99.000","26.500","","20.300",""
"C0X240","2020-03-14 00:00:00","394.000","191.000","0.400","19.500","0.970","971.700","","0.500","-99.000","-99.000","-99.000","27.200","","18.200",""
"C0I090","2020-03-14 00:00:00","910.000","233.000","1.600","17.600","1.000","914.500","","0.000","-99.000","-99.000","-99.000","23.700","","17.200",""
"C0I490","2020-03-14 00:00:00","1601.000","216.000","1.700","14.200","0.990","844.100","","1.000","-99.000","-99.000","-99.000","22.900","","13.800",""
"C0Z050","2020-03-14 00:00:00","830.000","0.000","0.000","17.600","0.990","925.500","","1.000","-99.000","-99.000","-99.000","22.600","","16.100",""
"C0X150","2020-03-14 00:00:00","18.000","8.000","1.600","22.200","0.910","1015.000","","0.000","-99.000","-99.000","-99.000","28.200","","20.300",""
"C0R690","2020-03-14 00:00:00","248.000","5.000","0.600","21.000","0.980","987.100","","0.000","-99.000","-99.000","-99.000","28.600","","20.800",""
"C0U720","2020-03-14 00:00:00","1260.000","5.000","3.200","14.400","1.000","889.800","","3.500","-99.000","-99.000","-99.000","20.200","","13.600",""
"C0W140","2020-03-14 00:00:00","21.000","54.000","4.600","16.500","0.910","1016.800","","7.500","-99.000","-99.000","-99.000","21.600","","15.500",""
"C0G660","2020-03-14 00:00:00","27.000","355.000","2.900","21.200","0.910","1014.100","","0.000","-99.000","-99.000","-99.000","27.800","","19.300",""
"C0E750","2020-03-14 00:00:00","62.000","33.000","2.000","18.300","0.930","1008.300","","1.000","-99.000","-99.000","-99.000","25.500","","18.100",""
"C0U520","2020-03-14 00:00:00","517.000","226.000","0.400","16.200","0.990","961.300","","3.000","-99.000","-99.000","-99.000","24.800","","16.200",""
"C0T9G0","2020-03-14 00:00:00","605.000","45.000","1.400","18.000","0.990","950.100","","3.500","-99.000","-99.000","-99.000","21.300","","18.000",""
"C0S700","2020-03-14 00:00:00","507.000","0.000","0.000","18.500","1.000","959.900","","0.500","-99.000","-99.000","-99.000","25.200","","18.400",""
"C0Z310","2020-03-14 00:00:00","59.000","0.000","0.200","20.100","0.990","1010.100","","2.000","-99.000","-99.000","-99.000","24.100","","19.800",""
"C0V610","2020-03-14 00:00:00","22.000","323.000","1.900","23.200","0.870","1012.800","","0.000","-99.000","-99.000","-99.000","27.700","","21.000",""
"C0E610","2020-03-14 00:00:00","850.000","0.000","0.000","15.900","0.960","922.100","","0.500","-99.000","-99.000","-99.000","24.600","","15.500",""
"C0R280","2020-03-14 00:00:00","242.000","80.000","0.300","21.000","0.990","988.600","","0.000","-99.000","-99.000","-99.000","28.400","","21.000",""
"C0V450","2020-03-14 00:00:00","51.000","315.000","2.000","23.900","0.990","1009.100","","0.000","-99.000","-99.000","-99.000","30.300","","22.100",""
"C0M720","2020-03-14 00:00:00","225.000","292.000","1.000","19.900","1.000","989.600","","0.500","-99.000","-99.000","-99.000","27.400","","18.100",""
"C0AD10","2020-03-14 00:00:00","27.000","27.000","3.000","16.500","1.000","1015.700","","29.500","-99.000","-99.000","-99.000","21.000","","16.500",""
"C0Z180","2020-03-14 00:00:00","34.000","360.000","1.100","20.200","0.970","1012.700","","12.500","-99.000","-99.000","-99.000","23.900","","19.700",""
"C0K420","2020-03-14 00:00:00","42.000","12.000","2.400","20.800","0.890","1010.900","","0.000","-99.000","-99.000","-99.000","27.900","","18.500",""
"C0D540","2020-03-14 00:00:00","227.000","40.000","0.700","16.700","0.980","992.600","","10.000","-99.000","-99.000","-99.000","21.000","","16.700",""
"C0E590","2020-03-14 00:00:00","40.000","27.000","1.300","18.300","1.000","1011.700","","0.500","-99.000","-99.000","-99.000","26.100","","17.700",""
"C0Z330","2020-03-14 00:00:00","488.000","0.000","0.000","19.200","0.990","962.800","","2.000","-99.000","-99.000","-99.000","26.200","","17.700",""
"C0R580","2020-03-14 00:00:00","10.000","335.000","1.200","23.600","0.890","1014.000","","0.000","-99.000","-99.000","-99.000","29.800","","22.500",""
"C0S810","2020-03-14 00:00:00","65.000","3.000","0.600","21.900","0.930","1011.100","","0.000","-99.000","-99.000","-99.000","27.800","","21.100",""
"C0V820","2020-03-14 00:00:00","441.000","326.000","0.500","20.800","0.990","967.600","","0.000","-99.000","-99.000","-99.000","29.700","","18.800",""
"C0K490","2020-03-14 00:00:00","91.000","325.000","1.000","21.100","0.930","1004.900","","0.500","-99.000","-99.000","-99.000","28.400","","18.400",""
"C0SA20","2020-03-14 00:00:00","857.000","286.000","0.600","17.800","1.000","920.600","","1.500","-99.000","-99.000","-99.000","24.700","","17.600",""
"CM0140","2020-03-14 00:00:00","26.000","33.000","0.500","22.300","0.870","1013.900","","0.500","-99.000","-99.000","-99.000","25.900","","22.200",""
"C0AC80","2020-03-14 00:00:00","40.000","87.000","3.000","17.300","0.980","1013.900","","59.000","-99.000","-99.000","-99.000","21.600","","17.300",""
"C0M810","2020-03-14 00:00:00","1354.000","246.000","0.500","15.900","0.980","868.200","","0.000","-99.000","-99.000","-99.000","22.100","","15.600",""
"C0I360","2020-03-14 00:00:00","300.000","47.000","0.600","20.800","0.920","980.100","","0.000","-99.000","-99.000","-99.000","27.800","","18.900",""
"C0C620","2020-03-14 00:00:00","19.000","22.000","3.400","17.700","0.940","1015.500","","38.500","-99.000","-99.000","-99.000","22.000","","17.200",""
"C0M850","2020-03-14 00:00:00","695.000","0.000","0.000","19.400","0.990","936.700","","0.000","-99.000","-99.000","-99.000","28.900","","18.400",""
"C0R100","2020-03-14 00:00:00","1006.000","277.000","0.500","17.300","0.990","905.300","","0.000","-99.000","-99.000","-99.000","24.200","","16.500",""
"C0C700","2020-03-14 00:00:00","151.000","37.000","3.000","15.600","0.970","1001.500","","71.000","9.200","43.000","","20.200","","15.600",""
"C0W130","2020-03-14 00:00:00","18.000","16.000","4.400","21.700","0.880","1013.100","","2.000","-99.000","-99.000","-99.000","24.700","","20.800",""
"C0F9R0","2020-03-14 00:00:00","20.000","49.000","4.100","19.900","0.990","1014.700","","0.000","-99.000","-99.000","-99.000","26.400","","18.800",""
"C0V660","2020-03-14 00:00:00","25.000","349.000","1.500","23.400","0.880","1012.900","","0.000","-99.000","-99.000","-99.000","29.200","","20.800",""
"C0G780","2020-03-14 00:00:00","27.000","4.000","2.800","20.800","0.900","1012.500","","0.000","-99.000","-99.000","-99.000","27.600","","19.300",""
"C0C590","2020-03-14 00:00:00","72.000","29.000","2.400","16.100","0.960","1009.900","","60.000","-99.000","-99.000","-99.000","20.300","","16.100",""
"C0I520","2020-03-14 00:00:00","3860.000","128.000","3.400","2.200","0.900","643.200","","-99.000","15.500","76.000","","3.300","","-1.200",""
"C0M790","2020-03-14 00:00:00","15.000","15.000","1.600","21.100","0.900","1012.800","","1.000","-99.000","-99.000","-99.000","28.400","","18.800",""
"C0R130","2020-03-14 00:00:00","1040.000","260.000","1.200","17.700","0.970","899.400","","0.000","-99.000","-99.000","-99.000","24.900","","17.500",""
"C0AH30","2020-03-14 00:00:00","755.000","341.000","5.400","14.500","1.000","932.900","","41.000","10.900","346.000","","18.600","","14.500",""
"C0X170","2020-03-14 00:00:00","50.000","8.000","1.000","22.700","0.960","1009.200","","0.000","-99.000","-99.000","-99.000","29.500","","20.200",""
"C0K291","2020-03-14 00:00:00","8.000","10.000","2.600","21.500","0.940","1015.200","","1.000","-99.000","-99.000","-99.000","25.800","","19.200",""
"C0D480","2020-03-14 00:00:00","223.000","0.000","0.200","15.900","0.990","991.700","","30.500","-99.000","-99.000","-99.000","21.100","","15.900",""
"C0F0C0","2020-03-14 00:00:00","983.000","9.000","0.600","17.100","0.990","906.700","","0.000","-99.000","-99.000","-99.000","24.400","","17.000",""
"C0U860","2020-03-14 00:00:00","5.000","56.000","6.000","19.700","0.860","1017.500","","2.500","-99.000","-99.000","-99.000","26.200","","19.700",""
"C0UA50","2020-03-14 00:00:00","808.000","332.000","0.900","14.100","1.000","926.400","","4.000","-99.000","-99.000","-99.000","23.700","","14.100",""
"C0X320","2020-03-14 00:00:00","30.000","353.000","2.600","21.700","0.900","1011.500","","0.000","-99.000","-99.000","-99.000","29.400","","19.100",""
"C0T960","2020-03-14 00:00:00","120.000","0.000","0.000","20.700","0.990","1002.700","","5.500","-99.000","-99.000","-99.000","24.600","","16.500",""
"C0SA80","2020-03-14 00:00:00","136.000","0.000","0.000","21.800","0.960","1000.400","","0.000","-99.000","-99.000","-99.000","28.700","","20.200",""
"C0E780","2020-03-14 00:00:00","160.000","325.000","0.800","17.900","1.000","998.600","","1.000","-99.000","-99.000","-99.000","26.500","","17.600",""
"C0F9Q0","2020-03-14 00:00:00","149.000","325.000","3.100","19.300","0.990","998.400","","1.500","-99.000","-99.000","-99.000","26.900","","17.900",""
"C0F9X0","2020-03-14 00:00:00","166.000","23.000","3.100","18.900","0.990","997.600","","0.000","-99.000","-99.000","-99.000","26.500","","17.700",""
"C0F0D0","2020-03-14 00:00:00","3171.000","164.000","1.000","5.900","1.000","699.100","","1.500","-99.000","-99.000","-99.000","8.500","","3.700",""
"C0S730","2020-03-14 00:00:00","110.000","43.000","5.400","22.300","0.920","1003.100","","0.000","-99.000","-99.000","-99.000","25.300","","22.200",""
"C0T790","2020-03-14 00:00:00","2830.000","275.000","1.100","8.700","0.930","728.000","","4.500","-99.000","-99.000","-99.000","13.500","","6.500",""
"C0M830","2020-03-14 00:00:00","540.000","0.000","0.000","19.900","0.940","955.700","","0.000","-99.000","-99.000","-99.000","28.600","","17.800",""
"C0V750","2020-03-14 00:00:00","50.000","311.000","1.600","23.200","0.930","1010.800","","0.000","-99.000","-99.000","-99.000","29.300","","21.300",""
"C0K530","2020-03-14 00:00:00","12.000","30.000","4.100","21.200","0.890","1014.500","","1.500","-99.000","-99.000","-99.000","25.000","","19.200",""
"C0M780","2020-03-14 00:00:00","30.000","20.000","1.100","21.400","0.910","1012.600","","0.500","-99.000","-99.000","-99.000","28.500","","19.000",""
"C0V360","2020-03-14 00:00:00","94.000","19.000","0.600","21.800","0.890","1004.200","","0.000","-99.000","-99.000","-99.000","32.100","","18.700",""
"C0K510","2020-03-14 00:00:00","10.000","11.000","1.300","21.200","0.930","1013.800","","2.500","-99.000","-99.000","-99.000","26.600","","18.900",""
"C0D650","2020-03-14 00:00:00","97.000","49.000","4.900","16.300","0.940","1007.200","","44.500","10.200","40.000","","20.400","","16.300",""
"C0V630","2020-03-14 00:00:00","19.000","346.000","1.700","22.300","0.920","1013.100","","0.000","-99.000","-99.000","-99.000","26.100","","21.000",""
"C0U910","2020-03-14 00:00:00","17.000","62.000","2.700","19.400","0.840","1016.000","","0.500","-99.000","-99.000","-99.000","24.400","","18.400",""
"C0U600","2020-03-14 00:00:00","10.000","54.000","1.600","20.500","0.760","1016.300","","2.000","-99.000","-99.000","-99.000","24.700","","19.000",""
"C0G820","2020-03-14 00:00:00","29.000","5.000","0.400","21.300","0.910","1012.400","","0.000","-99.000","-99.000","-99.000","28.300","","19.200",""
"C0R590","2020-03-14 00:00:00","72.000","338.000","1.700","23.100","0.990","1006.400","","0.000","-99.000","-99.000","-99.000","30.200","","21.900",""
"C0M710","2020-03-14 00:00:00","15.000","13.000","2.400","21.400","0.920","1014.000","","1.500","-99.000","-99.000","-99.000","25.600","","19.200",""
"C0D570","2020-03-14 00:00:00","15.000","13.000","0.700","17.800","1.000","1016.600","","5.000","-99.000","-99.000","-99.000","23.300","","17.800",""
"C0S910","2020-03-14 00:00:00","212.000","164.000","0.800","22.600","0.990","992.900","","0.000","6.600","217.000","","26.100","","22.600",""
"C0M650","2020-03-14 00:00:00","20.000","1.000","2.400","21.200","0.930","1013.700","","0.500","-99.000","-99.000","-99.000","27.100","","18.900",""
"C0K280","2020-03-14 00:00:00","23.000","3.000","2.300","21.000","0.980","1015.300","","4.000","-99.000","-99.000","-99.000","28.800","","18.800",""
"C0X310","2020-03-14 00:00:00","9.000","13.000","4.700","22.200","0.880","1015.300","","0.000","-99.000","-99.000","-99.000","25.000","","20.100",""
"C0V810","2020-03-14 00:00:00","32.000","315.000","2.600","23.400","0.840","1010.700","","0.000","-99.000","-99.000","-99.000","26.200","","21.700",""
